event_id,event_cycle,event_type,module,command_id,opcode,logical_id,slice_id,stage,subrequest_state,channel_state,chip_state,plane_state,channel,chip,die,plane,stage_start_cycle,stage_end_cycle,duration_cycles,active_commands
101,30526,COMPLETE,plane_array[ch1:chip1:die0:plane0],9,READ_COMPUTE,1,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,1,1,0,0,526,30526,30000,11
102,30526,COMPLETE,plane_array[ch3:chip1:die0:plane0],11,READ_COMPUTE,1,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,3,1,0,0,526,30526,30000,10
103,30526,COMPLETE,plane_array[ch2:chip1:die0:plane0],10,READ_COMPUTE,1,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,2,1,0,0,526,30526,30000,9
104,30526,ISSUE,ifc_compute[ch0:chip1:die0],8,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,0,1,0,0,30526,31550,1024,9
105,30526,ISSUE,ifc_compute[ch1:chip1:die0],9,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,1,1,0,0,30526,31550,1024,10
106,30526,ISSUE,ifc_compute[ch2:chip1:die0],10,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,2,1,0,0,30526,31550,1024,11
107,30526,ISSUE,ifc_compute[ch3:chip1:die0],11,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,3,1,0,0,30526,31550,1024,12
108,30526,ISSUE,ifc_compute[ch4:chip1:die0],12,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,4,1,0,0,30526,31550,1024,13
109,30526,ISSUE,ifc_compute[ch5:chip1:die0],13,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,5,1,0,0,30526,31550,1024,14
110,30526,ISSUE,ifc_compute[ch6:chip1:die0],14,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,6,1,0,0,30526,31550,1024,15
111,30526,ISSUE,ifc_compute[ch7:chip1:die0],15,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,7,1,0,0,30526,31550,1024,16
112,31287,COMPLETE,ifc_compute[ch0:chip0:die0],0,READ_COMPUTE,0,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,0,0,0,0,30263,31287,1024,16
113,31287,COMPLETE,ifc_compute[ch4:chip0:die0],4,READ_COMPUTE,0,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,4,0,0,0,30263,31287,1024,15
114,31287,COMPLETE,ifc_compute[ch6:chip0:die0],6,READ_COMPUTE,0,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,6,0,0,0,30263,31287,1024,14
115,31287,COMPLETE,ifc_compute[ch7:chip0:die0],7,READ_COMPUTE,0,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,7,0,0,0,30263,31287,1024,13
116,31287,COMPLETE,ifc_compute[ch5:chip0:die0],5,READ_COMPUTE,0,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,5,0,0,0,30263,31287,1024,12
117,31287,COMPLETE,ifc_compute[ch1:chip0:die0],1,READ_COMPUTE,0,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,1,0,0,0,30263,31287,1024,11
118,31287,COMPLETE,ifc_compute[ch3:chip0:die0],3,READ_COMPUTE,0,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,3,0,0,0,30263,31287,1024,10
119,31287,COMPLETE,ifc_compute[ch2:chip0:die0],2,READ_COMPUTE,0,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,2,0,0,0,30263,31287,1024,9
120,31287,ISSUE,onfi_bus[ch0],16,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,0,1,0,31287,31294,7,9
121,31287,ISSUE,onfi_bus[ch1],17,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,0,1,0,31287,31294,7,10
122,31287,ISSUE,onfi_bus[ch2],18,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,0,1,0,31287,31294,7,11
123,31287,ISSUE,onfi_bus[ch3],19,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,0,1,0,31287,31294,7,12
124,31287,ISSUE,onfi_bus[ch4],20,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,0,1,0,31287,31294,7,13
125,31287,ISSUE,onfi_bus[ch5],21,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,0,1,0,31287,31294,7,14
126,31287,ISSUE,onfi_bus[ch6],22,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,0,1,0,31287,31294,7,15
127,31287,ISSUE,onfi_bus[ch7],23,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,0,1,0,31287,31294,7,16
128,31294,COMPLETE,onfi_bus[ch0],16,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,0,1,0,31287,31294,7,16
129,31294,COMPLETE,onfi_bus[ch1],17,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,0,1,0,31287,31294,7,15
130,31294,COMPLETE,onfi_bus[ch6],22,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,0,1,0,31287,31294,7,14
131,31294,COMPLETE,onfi_bus[ch7],23,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,0,1,0,31287,31294,7,13
132,31294,COMPLETE,onfi_bus[ch2],18,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,0,1,0,31287,31294,7,12
133,31294,COMPLETE,onfi_bus[ch3],19,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,0,1,0,31287,31294,7,11
134,31294,COMPLETE,onfi_bus[ch4],20,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,0,1,0,31287,31294,7,10
135,31294,COMPLETE,onfi_bus[ch5],21,READ_COMPUTE,2,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,0,1,0,31287,31294,7,9
136,31294,ISSUE,onfi_bus[ch0],16,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,0,0,1,0,31294,31550,256,9
137,31294,ISSUE,onfi_bus[ch1],17,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,1,0,1,0,31294,31550,256,10
138,31294,ISSUE,onfi_bus[ch2],18,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,2,0,1,0,31294,31550,256,11
139,31294,ISSUE,onfi_bus[ch3],19,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,3,0,1,0,31294,31550,256,12
140,31294,ISSUE,onfi_bus[ch4],20,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,4,0,1,0,31294,31550,256,13
141,31294,ISSUE,onfi_bus[ch5],21,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,5,0,1,0,31294,31550,256,14
142,31294,ISSUE,onfi_bus[ch6],22,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,6,0,1,0,31294,31550,256,15
143,31294,ISSUE,onfi_bus[ch7],23,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,7,0,1,0,31294,31550,256,16
144,31550,COMPLETE,ifc_compute[ch6:chip1:die0],14,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,6,1,0,0,30526,31550,1024,16
145,31550,COMPLETE,onfi_bus[ch7],23,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,7,0,1,0,31294,31550,256,15
146,31550,COMPLETE,onfi_bus[ch6],22,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,6,0,1,0,31294,31550,256,14
147,31550,COMPLETE,onfi_bus[ch5],21,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,5,0,1,0,31294,31550,256,13
148,31550,COMPLETE,onfi_bus[ch4],20,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,4,0,1,0,31294,31550,256,12
149,31550,COMPLETE,onfi_bus[ch3],19,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,3,0,1,0,31294,31550,256,11
150,31550,COMPLETE,onfi_bus[ch2],18,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,2,0,1,0,31294,31550,256,10
151,31550,COMPLETE,onfi_bus[ch1],17,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,1,0,1,0,31294,31550,256,9
152,31550,COMPLETE,onfi_bus[ch0],16,READ_COMPUTE,2,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,0,0,1,0,31294,31550,256,8
153,31550,COMPLETE,ifc_compute[ch4:chip1:die0],12,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,4,1,0,0,30526,31550,1024,7
154,31550,COMPLETE,ifc_compute[ch0:chip1:die0],8,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,0,1,0,0,30526,31550,1024,6
155,31550,COMPLETE,ifc_compute[ch3:chip1:die0],11,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,3,1,0,0,30526,31550,1024,5
156,31550,COMPLETE,ifc_compute[ch2:chip1:die0],10,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,2,1,0,0,30526,31550,1024,4
157,31550,COMPLETE,ifc_compute[ch7:chip1:die0],15,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,7,1,0,0,30526,31550,1024,3
158,31550,COMPLETE,ifc_compute[ch5:chip1:die0],13,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,5,1,0,0,30526,31550,1024,2
159,31550,COMPLETE,ifc_compute[ch1:chip1:die0],9,READ_COMPUTE,1,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,1,1,0,0,30526,31550,1024,1
160,31550,ISSUE,plane_array[ch0:chip0:die1:plane0],16,READ_COMPUTE,2,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,0,0,1,0,31550,61550,30000,1
161,31550,ISSUE,plane_array[ch1:chip0:die1:plane0],17,READ_COMPUTE,2,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,1,0,1,0,31550,61550,30000,2
162,31550,ISSUE,plane_array[ch2:chip0:die1:plane0],18,READ_COMPUTE,2,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,2,0,1,0,31550,61550,30000,3
163,31550,ISSUE,plane_array[ch3:chip0:die1:plane0],19,READ_COMPUTE,2,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,3,0,1,0,31550,61550,30000,4
164,31550,ISSUE,plane_array[ch4:chip0:die1:plane0],20,READ_COMPUTE,2,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,4,0,1,0,31550,61550,30000,5
165,31550,ISSUE,plane_array[ch5:chip0:die1:plane0],21,READ_COMPUTE,2,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,5,0,1,0,31550,61550,30000,6
166,31550,ISSUE,plane_array[ch6:chip0:die1:plane0],22,READ_COMPUTE,2,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,6,0,1,0,31550,61550,30000,7
167,31550,ISSUE,plane_array[ch7:chip0:die1:plane0],23,READ_COMPUTE,2,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,7,0,1,0,31550,61550,30000,8
168,31550,ISSUE,onfi_bus[ch0],24,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,1,1,0,31550,31557,7,9
169,31550,ISSUE,onfi_bus[ch1],25,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,1,1,0,31550,31557,7,10
170,31550,ISSUE,onfi_bus[ch2],26,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,1,1,0,31550,31557,7,11
171,31550,ISSUE,onfi_bus[ch3],27,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,1,1,0,31550,31557,7,12
172,31550,ISSUE,onfi_bus[ch4],28,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,1,1,0,31550,31557,7,13
173,31550,ISSUE,onfi_bus[ch5],29,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,1,1,0,31550,31557,7,14
174,31550,ISSUE,onfi_bus[ch6],30,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,1,1,0,31550,31557,7,15
175,31550,ISSUE,onfi_bus[ch7],31,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,1,1,0,31550,31557,7,16
176,31557,COMPLETE,onfi_bus[ch0],24,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,1,1,0,31550,31557,7,16
177,31557,COMPLETE,onfi_bus[ch1],25,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,1,1,0,31550,31557,7,15
178,31557,COMPLETE,onfi_bus[ch6],30,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,1,1,0,31550,31557,7,14
179,31557,COMPLETE,onfi_bus[ch7],31,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,1,1,0,31550,31557,7,13
180,31557,COMPLETE,onfi_bus[ch2],26,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,1,1,0,31550,31557,7,12
181,31557,COMPLETE,onfi_bus[ch3],27,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,1,1,0,31550,31557,7,11
182,31557,COMPLETE,onfi_bus[ch4],28,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,1,1,0,31550,31557,7,10
183,31557,COMPLETE,onfi_bus[ch5],29,READ_COMPUTE,3,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,1,1,0,31550,31557,7,9
184,31557,ISSUE,onfi_bus[ch0],24,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,0,1,1,0,31557,31813,256,9
185,31557,ISSUE,onfi_bus[ch1],25,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,1,1,1,0,31557,31813,256,10
186,31557,ISSUE,onfi_bus[ch2],26,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,2,1,1,0,31557,31813,256,11
187,31557,ISSUE,onfi_bus[ch3],27,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,3,1,1,0,31557,31813,256,12
188,31557,ISSUE,onfi_bus[ch4],28,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,4,1,1,0,31557,31813,256,13
189,31557,ISSUE,onfi_bus[ch5],29,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,5,1,1,0,31557,31813,256,14
190,31557,ISSUE,onfi_bus[ch6],30,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,6,1,1,0,31557,31813,256,15
191,31557,ISSUE,onfi_bus[ch7],31,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,7,1,1,0,31557,31813,256,16
192,31813,COMPLETE,onfi_bus[ch0],24,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,0,1,1,0,31557,31813,256,16
193,31813,COMPLETE,onfi_bus[ch1],25,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,1,1,1,0,31557,31813,256,15
194,31813,COMPLETE,onfi_bus[ch6],30,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,6,1,1,0,31557,31813,256,14
195,31813,COMPLETE,onfi_bus[ch7],31,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,7,1,1,0,31557,31813,256,13
196,31813,COMPLETE,onfi_bus[ch2],26,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,2,1,1,0,31557,31813,256,12
197,31813,COMPLETE,onfi_bus[ch3],27,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,3,1,1,0,31557,31813,256,11
198,31813,COMPLETE,onfi_bus[ch4],28,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,4,1,1,0,31557,31813,256,10
199,31813,COMPLETE,onfi_bus[ch5],29,READ_COMPUTE,3,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,5,1,1,0,31557,31813,256,9
200,31813,ISSUE,plane_array[ch0:chip1:die1:plane0],24,READ_COMPUTE,3,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,0,1,1,0,31813,61813,30000,9
